"subid","trial","item","goal","true_state","positivity","utterance"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3HL8HNGX451PZIDQWF9QW9WNUTO9FL.json",1,"monologue","informative","heart1","neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3HL8HNGX451PZIDQWF9QW9WNUTO9FL.json",2,"cookie","informative","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3HL8HNGX451PZIDQWF9QW9WNUTO9FL.json",3,"cake","informative","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3HL8HNGX451PZIDQWF9QW9WNUTO9FL.json",4,"app","informative","heart0","no_neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3HL8HNGX451PZIDQWF9QW9WNUTO9FL.json",5,"painting","social","heart1","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3HL8HNGX451PZIDQWF9QW9WNUTO9FL.json",6,"recital","social","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3HL8HNGX451PZIDQWF9QW9WNUTO9FL.json",7,"dance","social","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3HL8HNGX451PZIDQWF9QW9WNUTO9FL.json",8,"poem","social","heart0","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3HL8HNGX451PZIDQWF9QW9WNUTO9FL.json",9,"song","both","heart1","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3HL8HNGX451PZIDQWF9QW9WNUTO9FL.json",10,"review","both","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3HL8HNGX451PZIDQWF9QW9WNUTO9FL.json",11,"film","both","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3HL8HNGX451PZIDQWF9QW9WNUTO9FL.json",12,"solo","both","heart0","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3HUTX6F6VUN85B5KA9D19GXNGP62OB.json",1,"monologue","informative","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3HUTX6F6VUN85B5KA9D19GXNGP62OB.json",2,"cookie","informative","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3HUTX6F6VUN85B5KA9D19GXNGP62OB.json",3,"review","informative","heart1","no_neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3HUTX6F6VUN85B5KA9D19GXNGP62OB.json",4,"painting","informative","heart0","no_neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3HUTX6F6VUN85B5KA9D19GXNGP62OB.json",5,"app","both","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3HUTX6F6VUN85B5KA9D19GXNGP62OB.json",6,"song","both","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3HUTX6F6VUN85B5KA9D19GXNGP62OB.json",7,"presentation","both","heart1","no_neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3HUTX6F6VUN85B5KA9D19GXNGP62OB.json",8,"poem","both","heart0","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3HUTX6F6VUN85B5KA9D19GXNGP62OB.json",9,"film","social","heart2","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3HUTX6F6VUN85B5KA9D19GXNGP62OB.json",10,"recital","social","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3HUTX6F6VUN85B5KA9D19GXNGP62OB.json",11,"cake","social","heart1","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3HUTX6F6VUN85B5KA9D19GXNGP62OB.json",12,"solo","social","heart0","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3I02618YA06ZANQN8T0M4ZX59OVPUD.json",1,"cookie","both","heart0","no_neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3I02618YA06ZANQN8T0M4ZX59OVPUD.json",2,"monologue","both","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3I02618YA06ZANQN8T0M4ZX59OVPUD.json",3,"painting","both","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3I02618YA06ZANQN8T0M4ZX59OVPUD.json",4,"song","both","heart1","neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3I02618YA06ZANQN8T0M4ZX59OVPUD.json",5,"solo","informative","heart0","no_neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3I02618YA06ZANQN8T0M4ZX59OVPUD.json",6,"app","informative","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3I02618YA06ZANQN8T0M4ZX59OVPUD.json",7,"presentation","informative","heart2","no_neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3I02618YA06ZANQN8T0M4ZX59OVPUD.json",8,"dance","informative","heart1","no_neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3I02618YA06ZANQN8T0M4ZX59OVPUD.json",9,"recital","social","heart0","no_neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3I02618YA06ZANQN8T0M4ZX59OVPUD.json",10,"poem","social","heart3","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3I02618YA06ZANQN8T0M4ZX59OVPUD.json",11,"film","social","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3I02618YA06ZANQN8T0M4ZX59OVPUD.json",12,"review","social","heart1","no_neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3IO1LGZLK9XT2K15QU0827OZHRT86O.json",1,"app","both","heart1","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3IO1LGZLK9XT2K15QU0827OZHRT86O.json",2,"monologue","both","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3IO1LGZLK9XT2K15QU0827OZHRT86O.json",3,"poem","both","heart0","neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3IO1LGZLK9XT2K15QU0827OZHRT86O.json",4,"solo","both","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3IO1LGZLK9XT2K15QU0827OZHRT86O.json",5,"film","social","heart1","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3IO1LGZLK9XT2K15QU0827OZHRT86O.json",6,"painting","social","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3IO1LGZLK9XT2K15QU0827OZHRT86O.json",7,"presentation","social","heart0","no_neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3IO1LGZLK9XT2K15QU0827OZHRT86O.json",8,"cookie","social","heart2","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3IO1LGZLK9XT2K15QU0827OZHRT86O.json",9,"cake","informative","heart1","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3IO1LGZLK9XT2K15QU0827OZHRT86O.json",10,"review","informative","heart3","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3IO1LGZLK9XT2K15QU0827OZHRT86O.json",11,"song","informative","heart0","neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3IO1LGZLK9XT2K15QU0827OZHRT86O.json",12,"dance","informative","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3IUZPWIU1O7BR0ICQ1AFQ6W30TGKWK.json",1,"cookie","social","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3IUZPWIU1O7BR0ICQ1AFQ6W30TGKWK.json",2,"monologue","social","heart1","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3IUZPWIU1O7BR0ICQ1AFQ6W30TGKWK.json",3,"song","social","heart0","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3IUZPWIU1O7BR0ICQ1AFQ6W30TGKWK.json",4,"recital","social","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3IUZPWIU1O7BR0ICQ1AFQ6W30TGKWK.json",5,"app","informative","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3IUZPWIU1O7BR0ICQ1AFQ6W30TGKWK.json",6,"painting","informative","heart1","no_neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3IUZPWIU1O7BR0ICQ1AFQ6W30TGKWK.json",7,"presentation","informative","heart0","no_neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3IUZPWIU1O7BR0ICQ1AFQ6W30TGKWK.json",8,"review","informative","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3IUZPWIU1O7BR0ICQ1AFQ6W30TGKWK.json",9,"dance","both","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3IUZPWIU1O7BR0ICQ1AFQ6W30TGKWK.json",10,"poem","both","heart1","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3IUZPWIU1O7BR0ICQ1AFQ6W30TGKWK.json",11,"solo","both","heart0","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3IUZPWIU1O7BR0ICQ1AFQ6W30TGKWK.json",12,"film","both","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3JWH6J9I9SDKB354SN6ZVK0MKKDNBG.json",1,"dance","social","heart1","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3JWH6J9I9SDKB354SN6ZVK0MKKDNBG.json",2,"recital","social","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3JWH6J9I9SDKB354SN6ZVK0MKKDNBG.json",3,"presentation","social","heart0","neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3JWH6J9I9SDKB354SN6ZVK0MKKDNBG.json",4,"review","social","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3JWH6J9I9SDKB354SN6ZVK0MKKDNBG.json",5,"cookie","informative","heart1","neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3JWH6J9I9SDKB354SN6ZVK0MKKDNBG.json",6,"solo","informative","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3JWH6J9I9SDKB354SN6ZVK0MKKDNBG.json",7,"painting","informative","heart0","no_neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3JWH6J9I9SDKB354SN6ZVK0MKKDNBG.json",8,"cake","informative","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3JWH6J9I9SDKB354SN6ZVK0MKKDNBG.json",9,"film","both","heart1","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3JWH6J9I9SDKB354SN6ZVK0MKKDNBG.json",10,"poem","both","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3JWH6J9I9SDKB354SN6ZVK0MKKDNBG.json",11,"monologue","both","heart0","neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3JWH6J9I9SDKB354SN6ZVK0MKKDNBG.json",12,"song","both","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3K2755HG5S3128Q78VESI5FDLF4FDB.json",1,"dance","both","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3K2755HG5S3128Q78VESI5FDLF4FDB.json",2,"painting","both","heart0","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3K2755HG5S3128Q78VESI5FDLF4FDB.json",3,"poem","both","heart1","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3K2755HG5S3128Q78VESI5FDLF4FDB.json",4,"recital","both","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3K2755HG5S3128Q78VESI5FDLF4FDB.json",5,"song","informative","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3K2755HG5S3128Q78VESI5FDLF4FDB.json",6,"presentation","informative","heart0","no_neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3K2755HG5S3128Q78VESI5FDLF4FDB.json",7,"app","informative","heart1","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3K2755HG5S3128Q78VESI5FDLF4FDB.json",8,"cake","informative","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3K2755HG5S3128Q78VESI5FDLF4FDB.json",9,"solo","social","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3K2755HG5S3128Q78VESI5FDLF4FDB.json",10,"film","social","heart0","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3K2755HG5S3128Q78VESI5FDLF4FDB.json",11,"cookie","social","heart1","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3K2755HG5S3128Q78VESI5FDLF4FDB.json",12,"monologue","social","heart2","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3KJYX6QCM9B31RCPI6573PDCEWYVJ8.json",1,"solo","social","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3KJYX6QCM9B31RCPI6573PDCEWYVJ8.json",2,"presentation","social","heart1","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3KJYX6QCM9B31RCPI6573PDCEWYVJ8.json",3,"cookie","social","heart0","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3KJYX6QCM9B31RCPI6573PDCEWYVJ8.json",4,"painting","social","heart2","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3KJYX6QCM9B31RCPI6573PDCEWYVJ8.json",5,"cake","informative","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3KJYX6QCM9B31RCPI6573PDCEWYVJ8.json",6,"app","informative","heart1","no_neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3KJYX6QCM9B31RCPI6573PDCEWYVJ8.json",7,"recital","informative","heart0","no_neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3KJYX6QCM9B31RCPI6573PDCEWYVJ8.json",8,"film","informative","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3KJYX6QCM9B31RCPI6573PDCEWYVJ8.json",9,"song","both","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3KJYX6QCM9B31RCPI6573PDCEWYVJ8.json",10,"monologue","both","heart1","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3KJYX6QCM9B31RCPI6573PDCEWYVJ8.json",11,"review","both","heart0","neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3KJYX6QCM9B31RCPI6573PDCEWYVJ8.json",12,"poem","both","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3L4PIM1GQTG139Q7VM10CF3X6TAYRQ.json",1,"review","both","heart0","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3L4PIM1GQTG139Q7VM10CF3X6TAYRQ.json",2,"presentation","both","heart1","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3L4PIM1GQTG139Q7VM10CF3X6TAYRQ.json",3,"poem","both","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3L4PIM1GQTG139Q7VM10CF3X6TAYRQ.json",4,"painting","both","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3L4PIM1GQTG139Q7VM10CF3X6TAYRQ.json",5,"cookie","social","heart0","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3L4PIM1GQTG139Q7VM10CF3X6TAYRQ.json",6,"film","social","heart1","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3L4PIM1GQTG139Q7VM10CF3X6TAYRQ.json",7,"monologue","social","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3L4PIM1GQTG139Q7VM10CF3X6TAYRQ.json",8,"recital","social","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3L4PIM1GQTG139Q7VM10CF3X6TAYRQ.json",9,"solo","informative","heart0","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3L4PIM1GQTG139Q7VM10CF3X6TAYRQ.json",10,"song","informative","heart1","no_neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3L4PIM1GQTG139Q7VM10CF3X6TAYRQ.json",11,"app","informative","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3L4PIM1GQTG139Q7VM10CF3X6TAYRQ.json",12,"cake","informative","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3LOZAJ85YDDVZKJCB00XSTOGSV02X9.json",1,"film","social","heart1","neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3LOZAJ85YDDVZKJCB00XSTOGSV02X9.json",2,"cake","social","heart0","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3LOZAJ85YDDVZKJCB00XSTOGSV02X9.json",3,"monologue","social","heart2","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3LOZAJ85YDDVZKJCB00XSTOGSV02X9.json",4,"dance","social","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3LOZAJ85YDDVZKJCB00XSTOGSV02X9.json",5,"cookie","informative","heart1","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3LOZAJ85YDDVZKJCB00XSTOGSV02X9.json",6,"poem","informative","heart0","no_neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3LOZAJ85YDDVZKJCB00XSTOGSV02X9.json",7,"review","informative","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3LOZAJ85YDDVZKJCB00XSTOGSV02X9.json",8,"solo","informative","heart3","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3LOZAJ85YDDVZKJCB00XSTOGSV02X9.json",9,"recital","both","heart1","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3LOZAJ85YDDVZKJCB00XSTOGSV02X9.json",10,"song","both","heart0","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3LOZAJ85YDDVZKJCB00XSTOGSV02X9.json",11,"painting","both","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3LOZAJ85YDDVZKJCB00XSTOGSV02X9.json",12,"app","both","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3MD9PLUKKIEGT18KY1M2H27PBNZNZM.json",1,"film","social","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3MD9PLUKKIEGT18KY1M2H27PBNZNZM.json",2,"painting","social","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3MD9PLUKKIEGT18KY1M2H27PBNZNZM.json",3,"cookie","social","heart0","neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3MD9PLUKKIEGT18KY1M2H27PBNZNZM.json",4,"cake","social","heart1","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3MD9PLUKKIEGT18KY1M2H27PBNZNZM.json",5,"presentation","both","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3MD9PLUKKIEGT18KY1M2H27PBNZNZM.json",6,"review","both","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3MD9PLUKKIEGT18KY1M2H27PBNZNZM.json",7,"song","both","heart0","neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3MD9PLUKKIEGT18KY1M2H27PBNZNZM.json",8,"solo","both","heart1","neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3MD9PLUKKIEGT18KY1M2H27PBNZNZM.json",9,"app","informative","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3MD9PLUKKIEGT18KY1M2H27PBNZNZM.json",10,"recital","informative","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3MD9PLUKKIEGT18KY1M2H27PBNZNZM.json",11,"poem","informative","heart0","no_neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3MD9PLUKKIEGT18KY1M2H27PBNZNZM.json",12,"monologue","informative","heart1","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3NLZY2D53PPHR948ZSNADHRW1PELQO.json",1,"solo","social","heart2","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3NLZY2D53PPHR948ZSNADHRW1PELQO.json",2,"recital","social","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3NLZY2D53PPHR948ZSNADHRW1PELQO.json",3,"poem","social","heart0","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3NLZY2D53PPHR948ZSNADHRW1PELQO.json",4,"film","social","heart1","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3NLZY2D53PPHR948ZSNADHRW1PELQO.json",5,"presentation","informative","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3NLZY2D53PPHR948ZSNADHRW1PELQO.json",6,"song","informative","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3NLZY2D53PPHR948ZSNADHRW1PELQO.json",7,"cake","informative","heart0","no_neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3NLZY2D53PPHR948ZSNADHRW1PELQO.json",8,"review","informative","heart1","neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3NLZY2D53PPHR948ZSNADHRW1PELQO.json",9,"dance","both","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3NLZY2D53PPHR948ZSNADHRW1PELQO.json",10,"cookie","both","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3NLZY2D53PPHR948ZSNADHRW1PELQO.json",11,"painting","both","heart0","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3NLZY2D53PPHR948ZSNADHRW1PELQO.json",12,"app","both","heart1","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3OB0CAO74HPOEFC4ZHP6YB1RJKCHYC.json",1,"dance","both","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3OB0CAO74HPOEFC4ZHP6YB1RJKCHYC.json",2,"cookie","both","heart1","neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3OB0CAO74HPOEFC4ZHP6YB1RJKCHYC.json",3,"presentation","both","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3OB0CAO74HPOEFC4ZHP6YB1RJKCHYC.json",4,"monologue","both","heart0","neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3OB0CAO74HPOEFC4ZHP6YB1RJKCHYC.json",5,"painting","informative","heart3","no_neg","amazing"
